beneficiary_id,account_id,beneficiary_name,beneficiary_account_number,beneficiary_bank,beneficiary_ifsc,relationship_to_account_holder,date_added,is_first_time_beneficiary,is_verified,beneficiary_risk_flag,total_transfers_to_date,evidence_status
BEN-21TJ1I,ACC-70X3FG6,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-01-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-IFHX1B,ACC-70X3FG6,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-08-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-BRJ3YU,ACC-70X3FG6,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-10-14,FALSE,TRUE,NONE,2,AVAILABLE
BEN-4XHA4X,ACC-73J6IUU,Yashica Wable,ACC-FPEA0JL,Bank of Baroda,UTIB0629301,FAMILY,2024-05-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8LU385,ACC-73J6IUU,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-06-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1FSLV7,ACC-73J6IUU,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-09-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-K5YPYY,ACC-73J6IUU,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-10-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PJ3GXM,ACC-73J6IUU,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-01-16,FALSE,TRUE,NONE,3,AVAILABLE
BEN-ULF622,ACC-73J6IUU,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-06-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-30ORRX,ACC-73J6IUU,Ishanvi Andra,ACC-R37F7FP,Yes Bank,HDFC0371797,FAMILY,2025-06-10,FALSE,TRUE,NONE,3,AVAILABLE
BEN-U81LTU,ACC-772URMS,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-03-18,FALSE,TRUE,NONE,2,AVAILABLE
BEN-OGU0N4,ACC-772URMS,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-03-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0UJAZ1,ACC-772URMS,Adya Sule (Landlord),EXT-R68GCAD,State Bank of India,YESB0581724,UNKNOWN,2024-05-09,FALSE,TRUE,NONE,4,AVAILABLE
BEN-47NFCO,ACC-772URMS,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-05-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Y8E4RN,ACC-772URMS,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-07-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RQH4UV,ACC-772URMS,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-11-20,FALSE,TRUE,NONE,1,AVAILABLE
BEN-8NZL8J,ACC-79O2XZ3,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2024-10-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-T0B16F,ACC-79O2XZ3,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-12-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XBBJT2,ACC-79O2XZ3,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-06-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KJA91R,ACC-79O2XZ3,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-06-25,FALSE,TRUE,NONE,2,AVAILABLE
BEN-R8G0RE,ACC-79O2XZ3,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-08-24,FALSE,TRUE,NONE,2,AVAILABLE
BEN-S6DJMJ,ACC-7F16XBX,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-08-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2FJRD9,ACC-7F16XBX,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-08-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-JN9KLP,ACC-7F16XBX,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-05-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ON5WMO,ACC-7F16XBX,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-07-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-DV9SSW,ACC-7F16XBX,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-09-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-7XKG24,ACC-7F16XBX,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-10-26,FALSE,TRUE,NONE,1,AVAILABLE
BEN-13XE22,ACC-7F16XBX,SUNRISE HOSPITAL,EXT-0X6AHPL,Bank of Baroda,KOTAK0334465,UNKNOWN,2026-06-01,FALSE,TRUE,LOW,1,AVAILABLE
BEN-UU0UE3,ACC-7SFQM9R,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-08-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2HR4L2,ACC-7SFQM9R,Hemangini Gopal,ACC-WHV3F3F,HDFC Bank,IDFB0222646,FAMILY,2025-01-04,FALSE,TRUE,NONE,2,AVAILABLE
BEN-E81U5I,ACC-7SFQM9R,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-02-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SMW9YI,ACC-7SFQM9R,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-03-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-49P7GT,ACC-7SFQM9R,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-04-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6V4MHI,ACC-7SFQM9R,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-04-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PSRY3C,ACC-7SFQM9R,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-09-11,FALSE,TRUE,NONE,2,AVAILABLE
BEN-SYE589,ACC-7YJPCHM,Warda Char,ACC-D7CEDA0,State Bank of India,INDB0669713,FRIEND,2024-04-04,FALSE,TRUE,NONE,2,AVAILABLE
BEN-VFL74N,ACC-7YJPCHM,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2024-06-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-49PFEH,ACC-7YJPCHM,Rajata Nagarajan,ACC-95IUZ6Y,State Bank of India,INDB0349010,FRIEND,2024-09-10,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6LWRDL,ACC-7YJPCHM,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-11-29,FALSE,TRUE,NONE,2,AVAILABLE
BEN-FVU2Z0,ACC-7YJPCHM,Harinakshi Zachariah,ACC-C4XYJLC,Kotak Mahindra Bank,BARB0639636,FRIEND,2024-12-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-E1UDX2,ACC-7YJPCHM,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-01-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-W17LO2,ACC-7YJPCHM,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-04-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1W6VF5,ACC-7YJPCHM,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-06-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-610EJH,ACC-7YJPCHM,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-06-04,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XOY2O2,ACC-7YVR4NK,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-04-27,FALSE,TRUE,NONE,1,AVAILABLE
BEN-P5TI2E,ACC-7YVR4NK,Hredhaan Sahota,ACC-9ET83Z0,Axis Bank,HDFC0793514,FRIEND,2024-07-30,FALSE,TRUE,NONE,1,AVAILABLE
BEN-E1R3C1,ACC-7YVR4NK,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-08-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-92ULKB,ACC-7YVR4NK,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-10-26,FALSE,TRUE,NONE,2,AVAILABLE
BEN-PJ986W,ACC-7YVR4NK,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-11-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-L4ZVD8,ACC-7YVR4NK,Frado Sampath,ACC-12310X5,Kotak Mahindra Bank,HDFC0453610,FAMILY,2024-12-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SXDCW9,ACC-7YVR4NK,Anvi Oommen,ACC-SSG5XRZ,Axis Bank,INDB0677535,FRIEND,2025-08-06,FALSE,TRUE,NONE,4,AVAILABLE
BEN-8Z10R7,ACC-7YVR4NK,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-08-08,FALSE,TRUE,NONE,2,AVAILABLE
BEN-2Z1XG4,ACC-7YVR4NK,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-09-17,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0KJY2W,ACC-7YVR4NK,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-09-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OA76MG,ACC-8192CA3,Diya Tara,ACC-D1I4N2E,Kotak Mahindra Bank,SBIN0645654,FRIEND,2024-08-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-CPZR5Z,ACC-8192CA3,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-11-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-B45ZC5,ACC-8192CA3,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-12-17,FALSE,TRUE,NONE,2,AVAILABLE
BEN-X67L0Z,ACC-8192CA3,Gaurav Sastry,ACC-43VVT0V,IDFC FIRST Bank,HDFC0357408,FAMILY,2025-06-01,FALSE,TRUE,NONE,3,AVAILABLE
BEN-WAOB8H,ACC-8192CA3,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-06-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-WRVJ4T,ACC-8192CA3,Isaiah Char,ACC-PQ9YTXH,Bank of Baroda,UTIB0792854,FRIEND,2025-07-21,FALSE,TRUE,NONE,3,AVAILABLE
BEN-PVFW28,ACC-8192CA3,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-09-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-UNAPR8,ACC-8L3178T,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-08-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-7MOB9M,ACC-8L3178T,Tejas Hans,ACC-3AEYV7C,ICICI Bank,INDB0424933,FRIEND,2024-12-12,FALSE,TRUE,NONE,3,AVAILABLE
BEN-3K8ADG,ACC-8L3178T,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-01-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-OW4LFG,ACC-8L3178T,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-01-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-NZQ959,ACC-8L3178T,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2025-03-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-48IMUS,ACC-8L3178T,Abha Narasimhan,ACC-IITA5WV,Union Bank of India,SBIN0844391,FRIEND,2025-06-09,FALSE,TRUE,NONE,3,AVAILABLE
BEN-U52N54,ACC-8L3178T,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-07-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-3MF9L6,ACC-8L3178T,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-08-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-24HDTL,ACC-8MFT3J4,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-08-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-1RFMJH,ACC-8MFT3J4,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-11-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-10X9K4,ACC-8MFT3J4,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-01-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VNFKB8,ACC-8MFT3J4,Ikshita Mangat,ACC-ZSDP5YH,State Bank of India,BARB0742903,FRIEND,2025-01-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-GW3ZD8,ACC-8MFT3J4,Pratyush Sehgal,ACC-52SOMK1,IndusInd Bank,KOTAK0919918,FRIEND,2025-04-19,FALSE,TRUE,NONE,3,AVAILABLE
BEN-M4AJYG,ACC-8MFT3J4,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-05-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VQ4WU3,ACC-8MFT3J4,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2025-08-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-HK4HPM,ACC-8MFT3J4,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-10-02,FALSE,TRUE,NONE,2,AVAILABLE
BEN-U737QS,ACC-8R8KUSS,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2024-04-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KLLH2N,ACC-8R8KUSS,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-05-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SC8RBI,ACC-8R8KUSS,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-01-01,FALSE,TRUE,NONE,1,AVAILABLE
BEN-I3QVPM,ACC-8R8KUSS,Barkha Tailor,ACC-QHDK3Z4,Punjab National Bank,HDFC0350299,FAMILY,2025-02-10,FALSE,TRUE,NONE,2,AVAILABLE
BEN-YM6T4F,ACC-8R8KUSS,Vasatika Sharaf,ACC-RDEZX6K,Axis Bank,BARB0794747,FAMILY,2025-08-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-XU8EM6,ACC-8R8KUSS,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2025-09-21,FALSE,TRUE,NONE,2,AVAILABLE
BEN-MBA4R8,ACC-8R8KUSS,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-09-27,FALSE,TRUE,NONE,2,AVAILABLE
BEN-NLWZ1C,ACC-8R8KUSS,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-10-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2AE7OU,ACC-8R8KUSS,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-10-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KGW7VP,ACC-90ZASH1,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-04-10,FALSE,TRUE,NONE,2,AVAILABLE
BEN-2CK1MI,ACC-90ZASH1,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-04-25,FALSE,TRUE,NONE,2,AVAILABLE
BEN-4WAJH5,ACC-90ZASH1,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-05-10,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ZXHA1T,ACC-90ZASH1,Tanvi Bajwa,ACC-QG18BAZ,IDFC FIRST Bank,ICIC0207332,FRIEND,2024-07-02,FALSE,TRUE,NONE,2,AVAILABLE
BEN-LU4E3I,ACC-90ZASH1,Aarush Pai,ACC-7YJPCHM,Union Bank of India,KOTAK0502516,FRIEND,2024-08-30,FALSE,TRUE,NONE,2,AVAILABLE
BEN-4DNJPB,ACC-90ZASH1,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2024-12-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VVAB26,ACC-90ZASH1,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-01-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-3MSDB3,ACC-90ZASH1,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2025-03-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-KN4V7D,ACC-90ZASH1,RAPIDO,EXT-7Q9AH8R,Canara Bank,CNRB0905934,MERCHANT,2025-08-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-MQHWP6,ACC-90ZASH1,Januja Sahota,ACC-FW9S351,Canara Bank,YESB0891425,FRIEND,2025-09-11,FALSE,TRUE,NONE,1,AVAILABLE
BEN-Z3AQ97,ACC-90ZASH1,Jyoti Bhagat (Landlord),EXT-KY6XE9Z,Bank of Baroda,INDB0828177,UNKNOWN,2025-10-16,FALSE,TRUE,NONE,5,AVAILABLE
BEN-E2YFRF,ACC-9535HJH,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2024-06-28,FALSE,TRUE,NONE,1,AVAILABLE
BEN-9HA1BJ,ACC-9535HJH,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-07-14,FALSE,TRUE,NONE,2,AVAILABLE
BEN-GPGL6B,ACC-9535HJH,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2024-08-06,FALSE,TRUE,NONE,2,AVAILABLE
BEN-P7BXBF,ACC-9535HJH,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-08-28,FALSE,TRUE,NONE,2,AVAILABLE
BEN-ZLCQJ2,ACC-9535HJH,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-03-07,FALSE,TRUE,NONE,1,AVAILABLE
BEN-SZH1V4,ACC-9535HJH,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2025-10-26,FALSE,TRUE,NONE,2,AVAILABLE
BEN-GELC8G,ACC-95IUZ6Y,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-03-15,FALSE,TRUE,NONE,1,AVAILABLE
BEN-PU7LV5,ACC-95IUZ6Y,Chaitanya Trivedi,ACC-ZT3EDK2,ICICI Bank,SBIN0665234,FRIEND,2024-05-24,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3TY4LO,ACC-95IUZ6Y,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2024-09-14,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0ORT3N,ACC-95IUZ6Y,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-11-16,FALSE,TRUE,NONE,1,AVAILABLE
BEN-J9EFSQ,ACC-95IUZ6Y,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-12-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-M7NHP7,ACC-95IUZ6Y,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-01-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6YXIAG,ACC-95IUZ6Y,Chakradev Dave,ACC-TUIK15U,IDFC FIRST Bank,UTIB0393920,FRIEND,2025-07-05,FALSE,TRUE,NONE,1,AVAILABLE
BEN-N40T8B,ACC-9EC6G61,Girish Mangat,ACC-QHDK3Z4,Canara Bank,INDB0626155,FAMILY,2024-05-21,FALSE,TRUE,NONE,2,AVAILABLE
BEN-CSHY9E,ACC-9EC6G61,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-10-28,FALSE,TRUE,NONE,2,AVAILABLE
BEN-SW83ME,ACC-9EC6G61,AMAZON PAY,EXT-OGYR3XK,IndusInd Bank,INDB0488162,MERCHANT,2025-07-02,FALSE,TRUE,NONE,1,AVAILABLE
BEN-DXKA7R,ACC-9EC6G61,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-07-10,FALSE,TRUE,NONE,1,AVAILABLE
BEN-17ZB3U,ACC-9EC6G61,IRCTC,EXT-HJK1EYY,HDFC Bank,HDFC0724834,MERCHANT,2025-09-23,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0PV2TV,ACC-9EC6G61,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-10-06,FALSE,TRUE,NONE,1,AVAILABLE
BEN-D63W5C,ACC-9ET83Z0,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-05-22,FALSE,TRUE,NONE,2,AVAILABLE
BEN-0BG3AX,ACC-9ET83Z0,INDIAN OIL,EXT-R9OUDOC,Bank of Baroda,BARB0944151,MERCHANT,2024-10-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-L3BADY,ACC-9ET83Z0,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-10-13,FALSE,TRUE,NONE,1,AVAILABLE
BEN-B2Q1AF,ACC-9ET83Z0,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-12-15,FALSE,TRUE,NONE,2,AVAILABLE
BEN-3VA13P,ACC-9ET83Z0,Ekaraj Bail,ACC-772URMS,ICICI Bank,UBIN0666023,FRIEND,2025-04-01,FALSE,TRUE,NONE,4,AVAILABLE
BEN-7VOGZG,ACC-9ET83Z0,BLINKIT,EXT-3JQIP98,IndusInd Bank,INDB0375504,MERCHANT,2025-10-09,FALSE,TRUE,NONE,1,AVAILABLE
BEN-4M15K7,ACC-9ET83Z0,ZOMATO,EXT-C38HYF9,Punjab National Bank,PUNB0407419,MERCHANT,2025-10-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-0ZQBUG,ACC-9ET83Z0,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-11-03,FALSE,TRUE,NONE,1,AVAILABLE
BEN-G2DFK0,ACC-9F5G3UK,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2024-05-10,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ICK4SV,ACC-9F5G3UK,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-06-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-AXKCV7,ACC-9F5G3UK,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2024-06-24,FALSE,TRUE,NONE,1,AVAILABLE
BEN-ST8BYG,ACC-9F5G3UK,SWIGGY,EXT-AK1VRJN,Kotak Mahindra Bank,KOTAK0900581,MERCHANT,2024-07-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-P9KHEV,ACC-9F5G3UK,BIGBASKET,EXT-NREK8PK,Punjab National Bank,PUNB0584714,MERCHANT,2024-07-22,FALSE,TRUE,NONE,1,AVAILABLE
BEN-CHY5O0,ACC-9F5G3UK,Charita Tata,ACC-MC67OKC,State Bank of India,KOTAK0590611,FAMILY,2024-09-13,FALSE,TRUE,NONE,3,AVAILABLE
BEN-R3AWJ3,ACC-9F5G3UK,AIRTEL POSTPAID,EXT-8F1CBFN,IndusInd Bank,INDB0343962,MERCHANT,2025-08-29,FALSE,TRUE,NONE,1,AVAILABLE
BEN-28VQF2,ACC-9FM8D7M,RELIANCE DIGITAL,EXT-Q6L6GT6,Yes Bank,YESB0738551,MERCHANT,2024-03-21,FALSE,TRUE,NONE,1,AVAILABLE
BEN-6K2J4W,ACC-9FM8D7M,Warda Barman,EXT-D5R1927,Punjab National Bank,UBIN0274232,UNKNOWN,2024-07-19,FALSE,TRUE,NONE,1,AVAILABLE
BEN-W9AHSJ,ACC-9FM8D7M,BOOKMYSHOW,EXT-1ZXOI65,Yes Bank,YESB0195325,MERCHANT,2024-09-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-QI81R3,ACC-9FM8D7M,Arin Sunder,ACC-RNKK5FI,IndusInd Bank,HDFC0209360,FAMILY,2024-12-04,FALSE,TRUE,NONE,3,AVAILABLE
BEN-VKJD2I,ACC-9FM8D7M,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2025-01-08,FALSE,TRUE,NONE,1,AVAILABLE
BEN-VE7BYX,ACC-9FM8D7M,JIO RECHARGE,EXT-ZRENUN5,Punjab National Bank,PUNB0514850,MERCHANT,2025-02-18,FALSE,TRUE,NONE,1,AVAILABLE
BEN-RCKC9W,ACC-9FM8D7M,Maya Wali,ACC-OJW5BP1,Punjab National Bank,PUNB0611186,FAMILY,2025-03-06,FALSE,TRUE,NONE,3,AVAILABLE
BEN-AZ4RLJ,ACC-9FM8D7M,TATA POWER BILLING,EXT-B9M80O2,Union Bank of India,UBIN0717889,MERCHANT,2025-07-19,FALSE,TRUE,NONE,3,AVAILABLE
BEN-5EYYMM,ACC-9FM8D7M,MEDPLUS,EXT-JXK87AU,Axis Bank,UTIB0612340,MERCHANT,2025-08-25,FALSE,TRUE,NONE,1,AVAILABLE
BEN-2B93QV,ACC-9FM8D7M,Triveni Kohli (Landlord),EXT-5IR0F2W,Axis Bank,UBIN0183883,UNKNOWN,2025-09-07,FALSE,TRUE,NONE,4,AVAILABLE
BEN-WGB9XB,ACC-9FN202S,DMART ONLINE,EXT-VHS1K3A,IndusInd Bank,INDB0857168,MERCHANT,2024-06-02,FALSE,TRUE,NONE,1,AVAILABLE
